"{16.493555335059263, {16.481986167143678, 16.505124502974848}, {15.44219341930715, 17.77751292059271}, {15.44219341930715, 17.349156720090562}}","{56.65343393887955, {56.33708647059976, 56.969781407159346}, {41.929248366211674, 92.61097851152296}, {41.929248366211674, 74.28097360477503}}","{3470.0373519529053, {3392.959763366844, 3547.1149405389665}, {1758.0618685554646, 8576.793340861768}, {1758.0618685554646, 5517.663039673284}}","{4.483961148128697, {4.482185337407129, 4.485736958850264}, {4.308616585799877, 4.666515098388256}, {4.308616585799877, 4.614740544135488}}","{11.806535648660976, {11.801000511655662, 11.81207078566629}, {11.264535162407986, 12.369584782476403}, {11.264535162407986, 12.216586356213108}}","{20.407456954628277, {20.171617426233702, 20.64329648302285}, {9.323555255541702, 56.423600893378484}, {9.323555255541702, 38.592274650814716}}"
"{31.701599773317422, {31.679338724000743, 31.7238608226341}, {29.69124434305568, 34.07861573970136}, {29.69124434305568, 33.32132701120469}}","{108.25533194983078, {107.54561130625846, 108.96505259340309}, {80.74239800858975, 174.50826873004416}, {80.74239800858975, 140.83214401820592}}","{13029.997824758262, {11837.419994536984, 14222.57565497954}, {6519.334836177518, 30453.135855157307}, {6519.334836177518, 19833.692788764693}}","{8.6216907225765, {8.618293185657507, 8.625088259495492}, {8.2913607955055, 8.970733287809514}, {8.2913607955055, 8.872553056389005}}","{22.695257171821375, {22.684583319660803, 22.705931023981947}, {21.6494342778415, 23.79098021171582}, {21.6494342778415, 23.492094020993264}}","{20.094217705989752, {19.86524324105033, 20.323192170929175}, {9.40075722027718, 54.754644111465076}, {9.40075722027718, 38.21250898422973}}"
"{14.221503163169732, {14.21162254278563, 14.231383783553834}, {13.308110138557371, 15.296441547262136}, {13.308110138557371, 14.956491628477055}}","{48.54648071594729, {48.30099861069481, 48.79196282119977}, {36.16858495020869, 79.57919260510646}, {36.16858495020869, 63.3797072725952}}","{2513.5784310860336, {2466.0013013441853, 2561.155560827882}, {1308.1665373004626, 6332.847895680631}, {1308.1665373004626, 4016.9872939598567}}","{3.8670092890428873, {3.865482221475755, 3.8685363566100195}, {3.7170099342178613, 4.023626250746415}, {3.7170099342178613, 3.980973014238401}}","{10.184193735991778, {10.17945119242382, 10.188936279559737}, {9.722263655794979, 10.662453649994802}, {9.722263655794979, 10.532047734286387}}","{20.133850928258788, {19.904734713581863, 20.362967142935712}, {9.374200393463553, 55.06066897270205}, {9.374200393463553, 37.889915438555015}}"
"{30.234278732610477, {30.213239347557558, 30.255318117663396}, {28.306759110714424, 32.50067591310962}, {28.306759110714424, 31.797706552619847}}","{103.08438783593175, {102.54610556023565, 103.62267011162785}, {76.93610143719903, 163.5547552151305}, {76.93610143719903, 134.37349569386885}}","{11380.3980512557, {11159.799075703588, 11600.99702680781}, {5919.163704354979, 26750.157953481263}, {5919.163704354979, 18056.236344990186}}","{8.222945398052854, {8.219685674426584, 8.226205121679124}, {7.898307410279724, 8.555714891218688}, {7.898307410279724, 8.463892872213332}}","{21.652941111246367, {21.64285590133568, 21.663026321157055}, {20.658848780734456, 22.692783012085293}, {20.658848780734456, 22.399361547021584}}","{20.068384935322882, {19.84017906124286, 20.296590809402904}, {9.442545201701332, 54.964609142137434}, {9.442545201701332, 37.772453018530314}}"
"{21.495907680811726, {21.48116461029431, 21.51065075132914}, {20.13192461443069, 23.08690745265224}, {20.13192461443069, 22.593562729718048}}","{73.18313860369359, {72.77567140897013, 73.59060579841706}, {54.815055353488354, 118.87366550121473}, {54.815055353488354, 95.25054516003111}}","{5787.828270135853, {5623.649019992091, 5952.007520279615}, {3004.690293405992, 14130.94834969469}, {3004.690293405992, 9072.666353283126}}","{5.8514803662073716, {5.849182112179379, 5.8537786202353645}, {5.627303094890383, 6.085834665325411}, {5.627303094890383, 6.022608590398574}}","{15.404059357692669, {15.396787613688893, 15.411331101696444}, {14.692832781805672, 16.138259372013128}, {14.692832781805672, 15.937037242764568}}","{20.032173187976515, {19.798870633700105, 20.265475742252924}, {9.441853792163675, 55.41669254419267}, {9.441853792163675, 38.13328378992655}}"
"{54.999954987145614, {54.961899549239426, 55.0380104250518}, {51.53871035029788, 59.110408980607836}, {51.53871035029788, 57.86964569643747}}","{187.46188765929188, {186.4885436253148, 188.43523169326895}, {140.12897844065674, 299.84222860335865}, {140.12897844065674, 242.577047711885}}","{37607.36267182165, {36896.390184697484, 38318.33515894581}, {19636.130598822045, 89905.36205382878}, {19636.130598822045, 58843.62407661413}}","{14.961121879347768, {14.955213983119753, 14.967029775575783}, {14.362154158806351, 15.551783262410833}, {14.362154158806351, 15.39703193448856}}","{39.383285057178185, {39.36478891431172, 39.40178120004465}, {37.570560008627055, 41.266809414542365}, {37.570560008627055, 40.74935968734057}}","{20.06829218763131, {19.837746921888684, 20.298837453373938}, {9.416072354244436, 54.906078234087474}, {9.416072354244436, 37.85518144360822}}"
"{12.427145800740568, {12.418457840048735, 12.435833761432402}, {11.617989591187484, 13.351097247492348}, {11.617989591187484, 13.057347320992337}}","{42.40093572114143, {42.154407635529964, 42.647463806752896}, {31.65063235150801, 68.55131532613586}, {31.65063235150801, 55.049145597291826}}","{1955.9962141096032, {1894.849599498542, 2017.1428287206645}, {1001.7625282503253, 4699.28283294331}, {1001.7625282503253, 3030.4084309918344}}","{3.3793411471723465, {3.378003804113173, 3.38067849023152}, {3.249122694803256, 3.5150274642231274}, {3.249122694803256, 3.4780654112770906}}","{8.896616840773303, {8.892448272799875, 8.900785408746732}, {8.484321317235093, 9.31554846234494}, {8.484321317235093, 9.206684899216036}}","{19.92740152195817, {19.69671404660265, 20.15808899731369}, {9.38053206315319, 54.100961055533766}, {9.38053206315319, 37.592992927787634}}"
"{18.182057739528094, {18.169473315271777, 18.194642163784412}, {17.01339454699672, 19.51619492007375}, {17.01339454699672, 19.12977947149028}}","{61.9206373584587, {61.609821918509994, 62.2314527984074}, {46.06820367689866, 100.28058045354295}, {46.06820367689866, 79.98239390431567}}","{4085.562514348966, {4010.486429301546, 4160.638599396386}, {2122.2793900162196, 10056.1948160995}, {2122.2793900162196, 6397.183334665112}}","{4.946237191933929, {4.944249706054153, 4.948224677813705}, {4.750083515106245, 5.145782583134485}, {4.750083515106245, 5.092560550443203}}","{13.025823458380719, {13.01961963534742, 13.032027281414019}, {12.41430802300033, 13.66174402242465}, {12.41430802300033, 13.48641858319539}}","{20.07544677652927, {19.84766046380109, 20.303233089257446}, {9.455235367203642, 55.23666527909683}, {9.455235367203642, 37.83661592195585}}"
"{27.392454265243035, {27.373524081854715, 27.411384448631356}, {25.66736029023839, 29.440250911383195}, {25.66736029023839, 28.813658522470284}}","{93.60271649248246, {93.11758706800771, 94.0878459169572}, {69.75368605069185, 153.17164007689234}, {69.75368605069185, 122.973725939365}}","{9373.918299251693, {9213.370133271917, 9534.466465231468}, {4865.576717658484, 23461.55132384505}, {4865.576717658484, 15122.53727141005}}","{7.453344453658609, {7.450360625319318, 7.4563282819979}, {7.1553077829367115, 7.751269838930726}, {7.1553077829367115, 7.675408606516655}}","{19.618952973105717, {19.609753950919547, 19.628151995291887}, {18.73085317815697, 20.548767083489906}, {18.73085317815697, 20.299183566462755}}","{20.17994574597227, {19.94510255361318, 20.41478893833136}, {9.456897344643012, 56.1257732505194}, {9.456897344643012, 38.6042199374546}}"
"{24.348961952341796, {24.33214598754304, 24.36577791714055}, {22.815356712604512, 26.167756538765452}, {22.815356712604512, 25.598354850254672}}","{82.90662602633417, {82.48318103975191, 83.33007101291642}, {61.787145172461024, 133.09389495513585}, {61.787145172461024, 107.95161172251856}}","{7340.11346846326, {7208.546009035616, 7471.680927890903}, {3817.651308562774, 17713.984874328733}, {3817.651308562774, 11653.550473489408}}","{6.625609766386598, {6.622969159003877, 6.628250373769318}, {6.367016353379275, 6.896952997793658}, {6.367016353379275, 6.818090827685575}}","{17.442864659354104, {17.434659815730996, 17.451069502977212}, {16.639323774359262, 18.276443094789478}, {16.639323774359262, 18.04480182745636}}","{20.085165032578267, {19.85325635746958, 20.317073707686955}, {9.349507186027592, 55.498997467411144}, {9.349507186027592, 38.32479403696104}}"
"{25.562604042114494, {25.544855150720437, 25.58035293350855}, {23.953429813442135, 27.431892090187215}, {23.953429813442135, 26.888728403258945}}","{87.40456228797683, {86.92613291668358, 87.88299165927008}, {64.95645668700604, 143.38417909014686}, {64.95645668700604, 113.71314862844805}}","{8235.207179343257, {8039.8612412267075, 8430.553117459807}, {4219.3412653308915, 20559.022813355306}, {4219.3412653308915, 12930.680170995516}}","{6.952650724872644, {6.9498817507057735, 6.955419699039514}, {6.6777616954534995, 7.23216765579016}, {6.6777616954534995, 7.157762785848522}}","{18.310968625974244, {18.302176221730345, 18.319761030218142}, {17.43973532577451, 19.195616538460897}, {17.43973532577451, 18.970419298637697}}","{20.185351272958567, {19.950062978494053, 20.42063956742308}, {9.477517158736962, 56.4698137932902}, {9.477517158736962, 38.70417139719879}}"
"{28.952743431472733, {28.932463554897286, 28.97302330804818}, {27.100900710303765, 31.110836412577843}, {27.100900710303765, 30.474864301631168}}","{98.62588296640385, {98.08427875564993, 99.16748717715777}, {73.4068766883817, 157.80510456539332}, {73.4068766883817, 128.18392838945454}}","{10490.407045057336, {10242.608303107623, 10738.20578700705}, {5388.569545143276, 24902.451026894723}, {5388.569545143276, 16431.119497352807}}","{7.879196117881231, {7.876084640962562, 7.882307594799901}, {7.5702978219768156, 8.195415004613807}, {7.5702978219768156, 8.107490197395439}}","{20.739807859401893, {20.73003489593164, 20.749580822872144}, {19.7789188138696, 21.737682653680544}, {19.7789188138696, 21.463977216431857}}","{19.978659787454927, {19.74749155440239, 20.209828020507462}, {9.338696598048639, 54.2716418705111}, {9.338696598048639, 37.62941169611428}}"
"{22.624718773358023, {22.6090958420549, 22.640341704661147}, {21.201606815351212, 24.28407521000887}, {21.201606815351212, 23.792512384761977}}","{77.14141146833599, {76.73480187787082, 77.54802105880115}, {57.482260488771395, 123.54698685918488}, {57.482260488771395, 100.26232733850401}}","{6381.037055832921, {6253.150350184407, 6508.923761481436}, {3304.210270898969, 15263.857961983604}, {3304.210270898969, 10052.534283333329}}","{6.158019005942016, {6.155587719927795, 6.160450291956237}, {5.919527331736432, 6.39990639875239}, {5.919527331736432, 6.338190284347596}}","{16.21067991886393, {16.203008412304953, 16.21835142542291}, {15.438272618545277, 16.987624283291378}, {15.438272618545277, 16.768866315422304}}","{20.194102348308487, {19.961886917012723, 20.42631777960425}, {9.423026141310295, 54.98818272253409}, {9.423026141310295, 38.284416546983415}}"
"{22.365587756140442, {22.35005121741017, 22.381124294870716}, {20.978864057160024, 24.061206324363397}, {20.978864057160024, 23.523191233643722}}","{75.94069679628434, {75.55011790549987, 76.33127568706881}, {57.04305813653123, 121.0962164818861}, {57.04305813653123, 98.19019044022578}}","{6163.97322041046, {6057.530884461829, 6270.415556359091}, {3253.9104815676815, 14664.293646227823}, {3253.9104815676815, 9641.313498687807}}","{6.088442839157181, {6.086034775413881, 6.09085090290048}, {5.850795075084057, 6.331337943096963}, {5.850795075084057, 6.267705394759787}}","{16.024916910583638, {16.01740952006036, 16.032424301106914}, {15.287263458650122, 16.79367244599591}, {15.287263458650122, 16.57899322023129}}","{19.896413634916684, {19.668889544398727, 20.12393772543464}, {9.334127849524338, 53.428212986054504}, {9.334127849524338, 37.96440659769775}}"
