"{11.121779576882007, {11.116486383799401, 11.127072769964613}, {10.616335019242616, 11.6750510699223}, {10.616335019242616, 11.516453663158224}}","{26.692416801724573, {26.613196922586948, 26.771636680862198}, {22.065798501461842, 36.18567798139159}, {22.065798501461842, 31.75372356731805}}","{728.8165212497883, {723.0575784922612, 734.5754640073153}, {486.8994635071156, 1309.403290972968}, {486.8994635071156, 1008.2989603896499}}","{4.231524029882084, {4.230095185650537, 4.23295287411363}, {4.093555097914836, 4.378067808988053}, {4.093555097914836, 4.336913452908769}}","{9.148916584532595, {9.14503561662714, 9.152797552438049}, {8.762499605171742, 9.533438482505625}, {8.762499605171742, 9.432730724369275}}","{13.70613689141955, {13.550059764031952, 13.86221401880715}, {7.196725605021567, 35.9324296535337}, {7.196725605021567, 24.416399741425415}}"
"{16.114842087968565, {16.10721683620916, 16.12246733972797}, {15.381926419394512, 16.903483953912293}, {15.381926419394512, 16.681942767600937}}","{38.761284232180984, {38.63362207519284, 38.88894638916913}, {32.01155061965441, 52.87551522699337}, {32.01155061965441, 45.95392552527078}}","{1544.84826099708, {1527.4192846388369, 1562.277237355323}, {1024.7393730746967, 2795.820110520008}, {1024.7393730746967, 2111.7632711821334}}","{6.130942973829582, {6.128861998993848, 6.133023948665317}, {5.920767436546968, 6.3392475654617915}, {5.920767436546968, 6.284338209747242}}","{13.255387408038287, {13.2497525775947, 13.261022238481873}, {12.70376854345371, 13.832893226165627}, {12.70376854345371, 13.67328002108156}}","{13.759685948886478, {13.599536778605088, 13.919835119167868}, {7.223241919606784, 36.97281426669807}, {7.223241919606784, 24.14743835629041}}"
"{21.937634039397178, {21.92722137869821, 21.948046700096146}, {20.956399251779207, 23.04866168751192}, {20.956399251779207, 22.719412029398196}}","{52.73619546245765, {52.55513173043851, 52.91725919447679}, {43.7061273002881, 71.72783526714765}, {43.7061273002881, 62.675794222926136}}","{2866.419893319695, {2817.1187913166873, 2915.7209953227025}, {1910.2255635889892, 5144.882352111072}, {1910.2255635889892, 3928.255181474581}}","{8.34619670110559, {8.343317731820399, 8.349075670390782}, {8.0638488478872, 8.643430993208664}, {8.0638488478872, 8.561512174402276}}","{18.043655703823838, {18.03609765714046, 18.051213750507216}, {17.299701443623263, 18.81406807892836}, {17.299701443623263, 18.60144398905927}}","{13.730046613763454, {13.574433707952176, 13.885659519574732}, {7.1984151720301615, 36.35609348547627}, {7.1984151720301615, 24.1376743513238}}"
"{14.285104557005324, {14.278310537357108, 14.29189857665354}, {13.626680775089286, 14.999393272292387}, {13.626680775089286, 14.78502243148435}}","{34.25499114843992, {34.15269553512802, 34.35728676175182}, {28.320002854513397, 46.91548960815421}, {28.320002854513397, 40.73151759973317}}","{1200.6357740729038, {1190.8509276408636, 1210.420620504944}, {802.022561679647, 2201.063165172826}, {802.022561679647, 1659.056525977373}}","{5.434583483870264, {5.43272977280904, 5.436437194931488}, {5.251759617446626, 5.620572865894935}, {5.251759617446626, 5.571114914326248}}","{11.757745970221407, {11.752822685670822, 11.762669254771993}, {11.276238643396102, 12.26114299794424}, {11.276238643396102, 12.125724981849663}}","{13.649971567150164, {13.4955651662154, 13.804377968084928}, {7.219776729629099, 36.71072300026545}, {7.219776729629099, 23.595435414322417}}"
"{21.282854697818646, {21.27275260252429, 21.292956793113003}, {20.3168246772524, 22.33761407666893}, {20.3168246772524, 22.03385199311049}}","{51.10859432658048, {50.9561247591152, 51.26106389404576}, {42.25524623313876, 69.69733432868236}, {42.25524623313876, 60.85311485298259}}","{2672.5837057521485, {2652.098289291838, 2693.069122212459}, {1785.5058342231878, 4857.718412524125}, {1785.5058342231878, 3703.101587310291}}","{8.098656345420913, {8.095886491915447, 8.10142619892638}, {7.824763116034308, 8.3828807909684}, {7.824763116034308, 8.30151269085114}}","{17.516462671967204, {17.509091891420656, 17.523833452513752}, {16.80006575514721, 18.267018083955566}, {16.80006575514721, 18.065257164746246}}","{13.803002663036922, {13.644451762949783, 13.961553563124061}, {7.249063913663152, 36.97359684852505}, {7.249063913663152, 24.059249420414837}}"
"{11.791402762990366, {11.785788866499399, 11.797016659481333}, {11.262064817094712, 12.37912768977716}, {11.262064817094712, 12.211734143310645}}","{28.28433465347496, {28.198749945637783, 28.36991936131214}, {23.332161791807696, 38.397015246083896}, {23.332161791807696, 33.66471542367315}}","{819.0646702796976, {812.3068475766407, 825.8224929827544}, {544.389773879091, 1474.3307798079993}, {544.389773879091, 1133.3130645568967}}","{4.487536151752974, {4.486007146971683, 4.489065156534266}, {4.339158024597882, 4.642219097046702}, {4.339158024597882, 4.600029984607554}}","{9.70609690752477, {9.701957141026039, 9.710236674023502}, {9.300037910249578, 10.132631035687902}, {9.300037910249578, 10.016174670287427}}","{13.703034208951951, {13.545395252557539, 13.860673165346364}, {7.171854767770201, 36.63296919756203}, {7.171854767770201, 24.101511621873343}}"
"{12.380689411333364, {12.374836716136402, 12.386542106530326}, {11.827433772380854, 12.990322747687346}, {11.827433772380854, 12.816248506973217}}","{29.823994771294046, {29.727279086992247, 29.920710455595845}, {24.621994240876937, 41.07473752903885}, {24.621994240876937, 35.418022386479365}}","{913.8122604855738, {905.3921073302973, 922.2324136408503}, {606.242600397777, 1687.1340630794327}, {606.242600397777, 1254.4363097691532}}","{4.709854591126814, {4.708240218696307, 4.711468963557321}, {4.551243386176672, 4.874141916287094}, {4.551243386176672, 4.829965312967811}}","{10.186843115926651, {10.18258456125116, 10.191101670602142}, {9.767705252288795, 10.610114873483695}, {9.767705252288795, 10.501397154252201}}","{13.916458742534934, {13.751073387653829, 14.081844097416038}, {7.238721343851253, 38.086579707103915}, {7.238721343851253, 24.876298855357025}}"
"{5.760760938500926, {5.7580142562854615, 5.763507620716391}, {5.496663736961996, 6.048830131976759}, {5.496663736961996, 5.964288125194444}}","{13.81831854087452, {13.777507999955457, 13.859129081793583}, {11.422167539357329, 18.67745986173227}, {11.422167539357329, 16.41811625306602}}","{195.28003741118812, {193.7306860498216, 196.82938877255464}, {130.46591129714824, 348.84750688662}, {130.46591129714824, 269.5545412991906}}","{2.1920507147166064, {2.19130391916551, 2.192797510267703}, {2.117191716969139, 2.267586663708232}, {2.117191716969139, 2.247012260419538}}","{4.740879949708886, {4.738913554335454, 4.742846345082318}, {4.553267958356411, 4.94526508665692}, {4.553267958356411, 4.885570189517313}}","{13.695150735633106, {13.539927030344321, 13.850374440921891}, {7.195547145469017, 36.170592976381755}, {7.195547145469017, 24.06398954460524}}"
"{11.691662655293845, {11.68614115260514, 11.69718415798255}, {11.169415268103775, 12.262140826496712}, {11.169415268103775, 12.106693213874415}}","{28.06450293180971, {27.98052841600299, 28.14847744761643}, {23.24639569039266, 37.91375663166031}, {23.24639569039266, 33.30138409064957}}","{805.9669242523383, {799.5052933201576, 812.428555184519}, {540.3949125943064, 1437.4529419247663}, {540.3949125943064, 1108.9821823529685}}","{4.449139933135168, {4.447630718024363, 4.450649148245973}, {4.301578192120294, 4.603708840624935}, {4.301578192120294, 4.560132992462503}}","{9.62033471079956, {9.616356097590721, 9.624313324008398}, {9.224963907309322, 10.021492353321822}, {9.224963907309322, 9.915077687668418}}","{13.745197263782108, {13.589771774974404, 13.900622752589813}, {7.210757021206773, 36.41733690485635}, {7.210757021206773, 24.178235705478546}}"
"{5.947994704819015, {5.9451574690055455, 5.950831940632485}, {5.6747048821173545, 6.243433185841581}, {5.6747048821173545, 6.157097856960575}}","{14.292691297244577, {14.248370029193424, 14.33701256529573}, {11.77547339366288, 19.368903843695666}, {11.77547339366288, 16.969258950441972}}","{209.39289207598827, {207.58220390638408, 211.20358024559246}, {138.66177364486236, 375.1544361063288}, {138.66177364486236, 287.95574932715493}}","{2.2630545456613267, {2.2622858796586973, 2.263823211663956}, {2.1876256846424695, 2.3401536004716155}, {2.1876256846424695, 2.320574413943571}}","{4.894459018295543, {4.892389233008313, 4.896528803582774}, {4.68915414264671, 5.102054369774193}, {4.68915414264671, 5.0473026197093835}}","{13.77808370242195, {13.619276170732798, 13.936891234111103}, {7.181444160156257, 35.91878407477121}, {7.181444160156257, 24.055562351118816}}"
"{13.360413360413586, {13.354021022390649, 13.366805698436524}, {12.743908409522147, 14.029608799532545}, {12.743908409522147, 13.836131410362382}}","{32.131443792568504, {32.030261756969594, 32.232625828167414}, {26.52389279787241, 43.673722967769876}, {26.52389279787241, 38.34696146364632}}","{1059.0713881630168, {1048.982795031378, 1069.1599812946556}, {703.5168891530279, 1907.3940778655103}, {703.5168891530279, 1470.4894534943764}}","{5.082457435537622, {5.080710337537611, 5.0842045335376325}, {4.9093266444981065, 5.261127839336499}, {4.9093266444981065, 5.209874841110318}}","{10.994100841989459, {10.989498161929943, 10.998703522048976}, {10.53780834925226, 11.45772685426174}, {10.53780834925226, 11.332621921638635}}","{13.825072731136638, {13.665937685851633, 13.984207776421643}, {7.205511531435007, 36.48786607227126}, {7.205511531435007, 24.462491382737667}}"
"{11.917470899000103, {11.911748910198078, 11.923192887802127}, {11.3770634022125, 12.52140677265705}, {11.3770634022125, 12.342379393475388}}","{28.5790255326957, {28.477996942559145, 28.680054122832253}, {23.617501542529187, 38.570152445073745}, {23.617501542529187, 33.83581288520321}}","{843.3216638084199, {828.7260935701042, 857.9172340467355}, {557.7863791113685, 1487.6566596362284}, {557.7863791113685, 1144.8622336024835}}","{4.536244984923715, {4.53471546788955, 4.53777450195788}, {4.386719117695561, 4.691337828783597}, {4.386719117695561, 4.64856848568917}}","{9.809575762240092, {9.805457465428566, 9.813694059051619}, {9.406955948031706, 10.226875207853627}, {9.406955948031706, 10.113948167408658}}","{13.597679462622096, {13.44152431598012, 13.753834609264073}, {7.219627447534427, 35.34949372091644}, {7.219627447534427, 23.528465891119577}}"
"{8.057414440823663, {8.053539042455872, 8.061289839191454}, {7.689995706153077, 8.454969379874303}, {7.689995706153077, 8.347495788315427}}","{19.364104686884822, {19.305054130629692, 19.423155243139952}, {15.966700017786444, 26.55896818943789}, {15.966700017786444, 23.027454433356493}}","{384.04264329844796, {380.9068029384416, 387.1784836584543}, {254.93550945798162, 705.3787912875738}, {254.93550945798162, 530.2636576803095}}","{3.065082282345819, {3.064042377873339, 3.066122186818299}, {2.9608647120639104, 3.1694126061246157}, {2.9608647120639104, 3.141009034821945}}","{6.6298721104844995, {6.62710675672765, 6.632637464241349}, {6.351536041710711, 6.907609226482166}, {6.351536041710711, 6.834008391093457}}","{13.802400438650208, {13.642903043441457, 13.96189783385896}, {7.196895788791928, 37.693469793422146}, {7.196895788791928, 24.2488052320681}}"
"{17.41975460410918, {17.411428706675313, 17.428080501543047}, {16.62784682904786, 18.294586942772742}, {16.62784682904786, 18.042088514922323}}","{41.83840322977738, {41.7050920563786, 41.97171440317616}, {34.4578807176022, 56.75554560727019}, {34.4578807176022, 49.77037396169993}}","{1796.6994933187257, {1776.1721278339282, 1817.226858803523}, {1187.3455435485016, 3221.1919571789267}, {1187.3455435485016, 2477.0901242874584}}","{6.627481595078908, {6.6252275630502835, 6.629735627107533}, {6.402673054551582, 6.858761296237791}, {6.402673054551582, 6.79495284809329}}","{14.330343441740162, {14.32436028635595, 14.336326597124375}, {13.746739766631284, 14.931593017253647}, {13.746739766631284, 14.773822191257743}}","{13.713869488888722, {13.557935627311265, 13.86980335046618}, {7.1904786511950585, 36.268783763919544}, {7.1904786511950585, 24.04185567258412}}"
